date,open,high,low,close,volume,main_news
2014-05-27,61.62,63.51,61.57,63.48,55681663,
2014-05-28,63.39,64.14,62.62,63.51,47795088,
2014-05-29,63.84,64.3,63.51,63.83,42699670,
2014-05-30,63.95,64.17,62.56,63.3,45283577,
2014-06-02,63.23,63.59,62.05,63.08,35995537,
2014-06-03,62.62,63.42,62.32,62.87,32216707,
2014-06-04,62.45,63.59,62.07,63.34,36513991,
2014-06-05,63.66,64.36,62.82,63.186,47352368,
2014-06-06,63.37,63.48,62.15,62.5,42442096,"|||Facebook Under Fire for Temporarily Blocking Pages in Pakistan: Citing pressure from the Pakistani government, Facebook said it blocked left-wing political pages and a popular rock band, Laal, whose members spoke out against Taliban."
2014-06-09,62.4,63.34,61.79,62.88,37617413,
2014-06-10,63.53,65.82,63.5,65.77,69338140,"|||Facebook Hires From PayPal to Focus on Messaging: The company announced that it had hired David Marcus, PayPal’s president, to lead the expansion of messaging products — and eventually, to figure out how to make money from them."
2014-06-11,65.32,65.8,64.9,65.781,44241926,
2014-06-12,65.85,66.47,64.06,64.2901,55729828,"|||Facebook to Let Users Alter Their Ad Profiles: The social network will allow users to see dossiers of their likes and dislikes, as well as give them the means to change, add to or delete the data.|||Daily Report: Facebook to Give Users More Control Over Marketing Data: The service plans to announce that it is going to give its users the ability to see the marketing files that it keeps on them and change, add or delete data from them."
2014-06-13,64.7,64.97,63.83,64.5,29418910,
2014-06-16,64.16,64.88,63.75,64.19,31045811,
2014-06-17,64.1,64.88,63.93,64.4,27714816,
2014-06-18,64.49,65.75,64.05,65.6,35570154,"|||Facebook Makes Its Own Computer Networking Switch: The social media giant announced that it had created a new kind of computer networking switch, potentially capable of shifting data rapidly through the largest data centers.|||The Non-Disappearing Web Reacts to Facebook’s Slingshot: Facebook on Tuesday unveiled its latest social offering, Slingshot, which is designed to allow people to send ephemeral messages. The web had a lot to say about this latest offering."
2014-06-19,65.46,65.5756,64.21,64.3415,34245182,"|||Facebook Service Restored After Worldwide Cutoff: Users from London to Hong Kong were unable to log into their accounts for more than a half-hour, though Facebook said later it had “resolved the issue quickly, and we are now back to 100 percent.”"
2014-06-20,64.46,64.81,63.35,64.5,46466073,
2014-06-23,64.32,65.66,64.22,65.37,34560121,"|||Finding Old Posts on the Facebook Timeline: Plus, how to paste text from a web page without also getting all the strange formatting.|||Finding Old Posts on the Facebook Timeline: Plus, how to paste text from a web page without also getting all the strange formatting.|||The Multimillion-Dollar Minds of 5 Mathematical Masters: The Breakthrough Prize in Mathematics, financed by Yuri Milner, a Russian investor, and Mark Zuckerberg, the founder of Facebook, comes with a $3 million award.|||When Advertising on Facebook Can Be a Waste of Money: If a business buys ads from Facebook and the ads generate likes from people or accounts who aren’t really interested in the business, advertising dollars have been wasted."
2014-06-24,65.36,67.17,65.27,65.72,57334867,
2014-06-25,65.58,67.48,65.57,67.44,44308249,
2014-06-26,68,68,66.9,67.13,47713944,"|||Facebook Case Over Search Warrants for User Information: Facebook has argued that Manhattan prosecutors violated the constitutional rights of its users last year by demanding the nearly complete account data of 381 people, from pages they liked to their photos and private messages.|||Facebook Mirrors Tech Industry’s Lack of Diversity: The social networking company disclosed that 31 percent of its workers globally are women. In the United States, Facebook’s management is overwhelmingly white and male."
2014-06-27,67.31,67.7,66.84,67.6,46460627,"|||Daily Report: Effort by Facebook to Safeguard Data From the Law Fails, For Now: The New York district attorney’s office demanded account details of 381 people for an investigation that led to indictments on Social Security fraud charges."
2014-06-30,67.46,67.92,67.13,67.29,27201749,"|||Should Facebook Manipulate Users?: As guinea pigs, we deserve to know what researchers are doing."
2014-07-01,67.58,68.44,67.39,68.06,33243166,
2014-07-02,68.04,68.3,65.79,66.45,41895220,"|||A Bright Side to Facebook’s Experiments on Its Users: Studying how social media sites are used can provide valuable insight into human behavior and may also help curb their power and potential for abuse.|||After Uproar, European Regulators Question Facebook on Psychological Testing: The social network is facing potential investigations in Europe on whether it broke local privacy laws by manipulating the emotional content of users’ posts without their consent.|||After Uproar, European Regulators Question Facebook on Psychological Testing: The social network is facing potential investigations in Europe on whether it broke local privacy laws by manipulating the emotional content of users’ posts without their consent.|||After Uproar, European Regulators Question Facebook on Psychological Testing: The social network is facing potential investigations in Europe on whether it broke local privacy laws by manipulating the emotional content of users’ posts without their consent."
2014-07-03,66.855,67,65.76,66.29,25203215,"|||Privacy Group Complains to F.T.C. About Facebook Emotion Study: The Electronic Privacy Information Center said Facebook deceived its users and violated a consent decree with American regulators with a study that manipulated the emotional tone of the news feeds of 700,000 users without their explicit consent.|||Privacy Group Complains to F.T.C. About Facebook Emotion Study: The Electronic Privacy Information Center said Facebook deceived its users and violated a consent decree with American regulators with a study that manipulated the emotional tone of the news feeds of 700,000 users without their explicit consent."
2014-07-07,66.3,66.57,65.12,65.29,28745099,"|||Daily Report: Personal Objections Aside, Europeans Still Hooked on U.S. Tech Titans: European consumers may criticize Facebook’s privacy policies or working conditions at Amazon, but they are still hooked on American technology companies.|||Daily Report: Personal Objections Aside, Europeans Still Hooked on U.S. Tech Titans: European consumers may criticize Facebook’s privacy policies or working conditions at Amazon, but they are still hooked on American technology companies.|||Social Anxiety: For some people, social media offer a respite from shyness. Others say Facebook is just as bad — or worse than — real life.|||Social Anxiety: For some people, social media offer a respite from shyness. Others say Facebook is just as bad — or worse than — real life."
2014-07-08,65.06,65.56,62.21,62.76,68926036,
2014-07-09,63.41,65.12,63.15,64.97,51431582,
2014-07-10,63.31,65.34,63.05,64.8725,44421915,
2014-07-11,65.28,66.59,64.79,66.34,39212022,
2014-07-14,67.13,68.17,66.9,67.9,38536924,
2014-07-15,67.96,68.0899,66.26,67.165,44292944,
2014-07-16,67.54,67.94,67.07,67.66,29593589,
2014-07-17,67.03,67.85,66.04,66.4099,38188432,"|||Coming Soon to Social Media: Click to Buy Now: Twitter and Facebook, which are fighting for the attention of social media users and advertisers, both announced baby steps into the world of e-commerce on Thursday.|||Coming Soon to Social Media: Click to Buy Now: Twitter and Facebook, which are fighting for the attention of social media users and advertisers, both announced baby steps into the world of e-commerce on Thursday."
2014-07-18,66.8,68.46,66.16,68.4199,42455649,
2014-07-21,68.81,69.96,68.5,69.4,49539121,"|||Facebook and Apple Posting Quarterly Earnings This Week: When Apple announces its quarterly results on Tuesday, the power of the iPhone will be put to the test."
2014-07-22,69.76,69.77,68.61,69.27,40397693,
2014-07-23,69.74,71.33,69.61,71.29,78434716,"|||Facebook’s Profit Propelled by Mobile: Mobile devices accounted for nearly two-thirds of the social networking company’s revenue, which rose 61 percent over the same quarter last year."
2014-07-24,75.96,76.74,74.51,74.98,124167936,"|||Daily Report: Mobile Advertising Lifts Profit at Facebook: Mobile devices accounted for nearly two-thirds of the social networking company’s revenue, which rose 61 percent over the second quarter of 2013.|||Daily Report: Mobile Advertising Lifts Profit at Facebook: Mobile devices accounted for nearly two-thirds of the social networking company’s revenue, which rose 61 percent over the second quarter of 2013."
2014-07-25,74.99,75.67,74.662,75.19,45917435,
2014-07-28,75.17,75.5,73.85,74.92,41725249,"|||3 Killed in a Facebook Blasphemy Rampage in Pakistan: A mob of about 1,000 stormed through a minority Ahmadi neighborhood in a Pakistani city, leaving a woman and her two granddaughters dead.|||3 Killed in a Facebook Blasphemy Rampage in Pakistan: A mob of about 1,000 stormed through a minority Ahmadi neighborhood in a Pakistani city, leaving a woman and her two granddaughters dead."
2014-07-29,74.72,74.92,73.4229,73.71,41324470,
2014-07-30,74.21,75.19,74.13,74.677,36853018,"|||Curalate Expands Its Analytic Tools to Cover Facebook, Instagram and Tumblr: One client’s dress had been shared on Tumblr 40,000 times — and the client had no idea.|||Curalate Expands Its Analytic Tools to Cover Facebook, Instagram and Tumblr: One client’s dress had been shared on Tumblr 40,000 times — and the client had no idea."
2014-07-31,74,74.165,72.44,72.65,43991772,
2014-08-01,72.22,73.22,71.55,72.36,43535314,
2014-08-04,72.36,73.88,72.36,73.51,30776819,"|||Daily Report: Turning Users Into Customers at Facebook: To grab some of television’s ad dollars, Facebook is trying to help advertisers reach potential buyers with exacting precision."
2014-08-05,73.2,73.59,72.18,72.69,34986147,"|||New Buying Strategy as Facebook and Google Transform Into Web Conglomerates: A buying spree among technology companies has revolutionized the venture capital business model, Steven Davidoff Solomon writes in the Deal Professor."
2014-08-06,72.02,73.72,71.79,72.47,30985533,
2014-08-07,73,74,72.7,73.17,38140550,
2014-08-08,73.4,73.43,72.56,73.06,27202325,"|||Facebook’s Change of Face: Alongside family photos and cat videos, Facebook feeds now include commentary on the Israel-Palestine conflict. To longtime users, the shift is jarring."
2014-08-11,73.46,73.91,73.06,73.44,24591177,
2014-08-12,73.09,73.3301,72.22,72.83,27418983,
2014-08-13,73.12,74.25,73.05,73.77,29180515,
2014-08-14,73.97,74.38,73.69,74.296,22207019,
2014-08-15,74.32,74.65,73,73.63,38909161,
2014-08-18,74,74.72,73.96,74.59,23973658,
2014-08-19,74.81,75.58,74.77,75.29,26678640,
2014-08-20,74.97,75.18,74.62,74.81,22916678,
2014-08-21,74.92,75.19,74.4149,74.57,20101979,
2014-08-22,74.34,74.73,73.57,74.57,20897393,
2014-08-25,74.94,75.28,74.79,75.02,19734103,
2014-08-26,75,75.99,74.73,75.9601,23992668,
2014-08-27,75.27,75.49,74.46,74.63,36323060,
2014-08-28,74,74.43,73.73,73.855,21946738,
2014-08-29,74.3,74.82,74.01,74.82,26241162,"|||Ireland’s Data Privacy Regulator Will Have Global Sway: A five-person panel of civil servants and privacy experts will choose a data protection commissioner, who will have a large say in how Internet giants including Facebook and Apple use online information from roughly a billion users."
2014-09-02,75.01,76.7,74.82,76.68,34979438,
2014-09-03,77.14,77.48,75.6,75.83,32389102,
2014-09-04,75.89,76.93,75.53,75.95,26676444,
2014-09-05,76.1,77.38,75.598,77.26,29475854,
2014-09-08,77.26,78.17,77.01,77.89,28183156,"|||Facebook’s Feeds Give Videos a Boost: Facebook is announcing new tools for video producers, as use of the network to share video grows."
2014-09-09,77.59,78.17,76.2,76.67,28881803,
2014-09-10,76.52,77.95,76.51,77.43,29908606,|||Congratulations! You Fooled Facebook (Maybe): Certain phrases may give your Facebook posts more reach — but is gaming the social media giant really possible?
2014-09-11,77.13,78.36,77.05,77.92,32247724,
2014-09-12,78.02,78.3,77.1,77.48,26744356,
2014-09-15,77.15,77.25,73.43,74.58,49679130,"|||An Alliance of Major Players to Guide Open-Source Software: Google, Walmart and Facebook are among companies in a new organization dedicated to creating standards and practices for the creation of big free software."
2014-09-16,73.52,76.23,73.07,76.08,37742482,
2014-09-17,75.96,77.25,75.57,76.43,28693348,
2014-09-18,76.77,77.33,76.52,77,23030936,
2014-09-19,77.4,78.3,76.44,77.91,76671330,"|||Reporting Bad Behavior to Facebook: Plus, how to turn off alerts on your Kindle Fire HDX.|||Reporting Bad Behavior to Facebook: Plus, how to turn off alerts on your Kindle Fire HDX."
2014-09-22,77,77.53,75.95,76.8,31961015,
2014-09-23,76.33,78.63,76.04,78.29,36814111,|||John Lewis: Comic Book Hero: Representative John Lewis of Georgia talks comic books on Facebook.|||John Lewis: Comic Book Hero: Representative John Lewis of Georgia talks comic books on Facebook.
2014-09-24,78.1,78.62,77.51,78.535,30679642,|||Drag Performers Fight Facebook’s ‘Real Name’ Policy: Activists argue that a Facebook policy excludes those who prefer to choose their names and exposes them to cyberbullying.|||Drag Performers Fight Facebook’s ‘Real Name’ Policy: Activists argue that a Facebook policy excludes those who prefer to choose their names and exposes them to cyberbullying.
2014-09-25,78.6,78.94,77.13,77.22,37532580,"|||Narendra Modi, the Social Media Politician: India’s leader isn’t popular on Facebook and Twitter only because of his country’s huge population. It’s part of a strategy to reach supporters directly.|||Women’s Rights Activist Executed by ISIS in Iraq: Sameera Salih Ali al-Nuaimy, an Iraqi lawyer known for her work promoting women’s rights, was killed by a firing squad after she posted comments on Facebook condemning the militant group.|||Women’s Rights Activist Executed by ISIS in Iraq: Sameera Salih Ali al-Nuaimy, an Iraqi lawyer known for her work promoting women’s rights, was killed by a firing squad after she posted comments on Facebook condemning the militant group."
2014-09-26,77.59,78.8416,77.33,78.79,28872012,
2014-09-29,78.12,79.199,77.91,79,34030635,"|||Daily Report: Facebook Opens Consumer-Data Vault to Advertisers: The company is rolling out a new platform that will allow marketers to use Facebook’s deep knowledge of its customers when advertising on other websites and mobile apps.|||With New Ad Platform, Facebook Opens Gates to Its Vault of User Data: The company is introducing an advertising platform that will allow marketers to use its vast knowledge of consumers on other websites and mobile apps.|||With New Ad Platform, Facebook Opens Gates to Its Vault of User Data: The company is introducing an advertising platform that will allow marketers to use its vast knowledge of consumers on other websites and mobile apps."
2014-09-30,79.35,79.7067,78.6,79.04,35899444,|||On (and Off) Facebook: Responses to a Sunday Review essay about the Facebook habit.
2014-10-01,78.78,78.82,75.9,76.55,55090157,"|||Narendra Modi’s American Facebook Fans: The Indian prime minister’s base is larger than all but 21 American elected officials and current candidates, according to a site that tracks such accounts.|||Facebook to Ease Policies on Using Real Names for Accounts: Protests from San Francisco’s drag queens prompted Facebook to say it will relax its insistence that its users go by their real names on the service. But how much leeway the company will allow has yet to be decided.|||Facebook to Ease Policies on Using Real Names for Accounts: Protests from San Francisco’s drag queens prompted Facebook to say it will relax its insistence that its users go by their real names on the service. But how much leeway the company will allow has yet to be decided.|||‘Twilight’ to Be Revived in Short Films on Facebook: Five aspiring female directors will be chosen to make short films based on “Twilight” characters, and the mini-movies will be shown exclusively on Facebook next year."
2014-10-02,76.57,77.48,75.64,77.08,36487612,"|||Facebook Promises Deeper Review of User Research, but Is Short on the Particulars: The social media company said that it would more strictly review its research practices, though it didn’t quite offer how."
2014-10-03,77.76,78.06,77.26,77.44,23340173,|||Facebook Receives European Approval for $19 Billion WhatsApp Deal: The European Commission approved the deal despite vocal opposition from telecom companies concerned that the acquisition will harm their messaging and voice businesses.
2014-10-06,77.19,77.89,76.85,77.555,25729191,"|||Do We Get Less Narcissistic as We Get Older?: A study of Facebook use suggests we may become less self-obsessed as we age.|||Facebook’s Shuttle Bus Drivers Seek to Unionize: Some of the drivers, who work for a contractor and put in 15-hour split shifts, are seeking representation by the Teamsters."
2014-10-07,77.05,77.95,76.24,76.29,25317488,"|||Facebook Developing App That Allows Anonymity: The app, which is expected to be released in the coming weeks, reveals a different, experimental take on Facebook’s long-established approach to identity."
2014-10-08,76.18,77.71,75.1,77.52,32975514,
2014-10-09,77.28,77.7601,75.85,75.91,32487174,
2014-10-10,75.59,76.5,72.76,72.91,52146162,
2014-10-13,73.23,74.78,72.52,72.99,43937638,
2014-10-14,74,74.18,72.05,73.59,50299288,
2014-10-15,71.69,73.8,70.32,73.21,61528317,
2014-10-16,70.79,73.35,70.58,72.63,53529459,"|||In Facebook’s Deals for WhatsApp and Oculus, Lessons on Stock vs. Cash: Facebook decided to pay for some recent deals mostly in stock rather than cold hard cash, a move that cost it billions more, Steven Davidoff Solomon writes in the Deal Professor column."
2014-10-17,74.23,76,73.75,75.95,76341638,
2014-10-20,75.6,77.09,75.38,76.95,34701260,
2014-10-21,77.56,78.74,77.15,78.69,32252403,
2014-10-22,78.815,79.85,78.01,78.37,41862393,|||Meet Facebook’s Mr. Nice: Arturo Bejar is trying to create empathy among teenage users to curb cyberbullying and harassment.
2014-10-23,79.38,80.63,79.01,80.04,35055800,"|||Watch Mark Zuckerberg Speak Mandarin: Speaking at a forum at Tsinghua University in Beijing, Facebook’s chief executive discussed innovation in China, Facebook’s future in the country and why he is studying Chinese.|||Mark Zuckerberg, Speaking Mandarin, Tries to Win Over China for Facebook: At a forum at Tsinghua University in Beijing, Facebook’s chief executive discussed his thoughts on the company’s future in the country and why he is studying Chinese.|||Mark Zuckerberg, Speaking Mandarin, Tries to Win Over China for Facebook: At a forum at Tsinghua University in Beijing, Facebook’s chief executive discussed his thoughts on the company’s future in the country and why he is studying Chinese.|||Facebook’s Rooms App Is a Flashback to Internet Bulletin Boards: The mobile-only app is separate from Facebook’s social network and allows users to create discussion rooms in which anyone can participate using a pseudonym."
2014-10-24,80.2,80.8183,79.32,80.67,32247520,"|||Shining a Light on Nosy Apps: Plus, creating a fund-raising page on Facebook."
2014-10-27,80.74,80.8,79.76,80.28,30168921,"|||Facebook Offers Life Raft, but Publishers Are Wary: The company has suggested that publishers could simply send pages to Facebook that would live inside the social network’s mobile app.|||How Facebook Is Changing the Way Its Users Consume Journalism: Facebook uses mathematical formulas to predict what its users might want to read on the site, from which, a study says, about 30 percent of adults in America get their news.|||The Social Network That Pays You to Friend: Tsu plans to share revenue with its users. Is it the democratic social network that Facebook critics have been calling for?|||The Social Network That Pays You to Friend: Tsu plans to share revenue with its users. Is it the democratic social network that Facebook critics have been calling for?"
2014-10-28,80.18,81.16,79.57,80.77,74211768,"|||Facebook’s $21.8 Billion WhatsApp Acquisition Lost $138 Million Last Year: Based on the data in a new securities filing, Mark Zuckerberg’s company paid about 2,000 times annual revenue for WhatsApp.|||Facebook’s $21.8 Billion WhatsApp Acquisition Lost $138 Million Last Year: Based on the data in a new securities filing, Mark Zuckerberg’s company paid about 2,000 times annual revenue for WhatsApp.|||Facebook’s $21.8 Billion WhatsApp Acquisition Lost $138 Million Last Year: Based on the data in a new securities filing, Mark Zuckerberg’s company paid about 2,000 times annual revenue for WhatsApp."
2014-10-29,75.45,76.88,74.78,75.86,106119520,
2014-10-30,75.05,75.35,72.9,74.11,83269554,
2014-10-31,74.93,75.7,74.45,74.99,44544325,
2014-11-03,75.47,75.52,73.7,73.88,40727330,"|||For French Giant Publicis, a Deal for Sapient to Expand in Digital Ads: Publicis Groupe says it believes its cash deal with Sapient, a consulting firm based in Boston, will help it compete with Facebook and Google.|||For French Giant Publicis, a Deal for Sapient to Expand in Digital Ads: Publicis Groupe says it believes its cash deal with Sapient, a consulting firm based in Boston, will help it compete with Facebook and Google.|||More Voters Track Candidates by Smartphone: New research suggests that you are probably reading this piece of political news on your smartphone, by way of Facebook or Twitter."
2014-11-04,74.23,75.77,73.65,75.76,39326471,|||Facebook Has Its Own Get-Out-the-Vote Message: The social network is using its vast reach into virtually every American household to urge adults to vote in Tuesday’s elections. The effort mirrors Facebook’s push in other countries’ national elections this year.
2014-11-05,76.51,76.8,74.42,74.83,35912588,
2014-11-06,74.89,75.6,74.31,75.26,21383194,
2014-11-07,75.39,75.855,75.02,75.6,20774381,"|||In Town Hall, Zuckerberg Discusses T-Shirts, Telephones and That Facebook Movie: Mark Zuckerberg, the chief executive of Facebook, fielded questions from users of the social network on Thursday in a live town hall format, addressing things as diverse as the company’s mobile ambitions to his personal dress code.|||Facebook Makes Its News Feed a Little Less Frustrating: The social network rolled out new tools Friday to give users more control over what they see on its main screen. Facebook has made improving its news feed a top priority, and more changes are coming soon.|||In Town Hall, Zuckerberg Discusses T-Shirts, Telephones and That Facebook Movie: Mark Zuckerberg, the chief executive of Facebook, fielded questions from users of the social network on Thursday in a live town hall format, addressing things as diverse as the company’s mobile ambitions to his personal dress code.|||Facebook Makes Its News Feed a Little Less Frustrating: The social network rolled out new tools Friday to give users more control over what they see on its main screen. Facebook has made improving its news feed a top priority, and more changes are coming soon.|||In Town Hall, Zuckerberg Discusses T-Shirts, Telephones and That Facebook Movie: Mark Zuckerberg, the chief executive of Facebook, fielded questions from users of the social network on Thursday in a live town hall format, addressing things as diverse as the company’s mobile ambitions to his personal dress code."
2014-11-10,75.36,75.4799,74.61,75,21575126,
2014-11-11,74.95,74.98,74.03,74.61,18735123,
2014-11-12,74.28,75.14,73.54,74.72,26536609,
2014-11-13,74.74,75.24,73.64,74.25,26448451,
2014-11-14,74.27,74.93,74.04,74.88,19476878,"|||‘More Awesome Than Money,’ by Jim Dwyer: Four university students tried to create a nonprofit, privacy-protected alternative to Facebook."
2014-11-17,74.88,75.655,73.88,74.24,28701191,
2014-11-18,74.45,74.8,73.9,74.34,20696643,
2014-11-19,74.01,74.54,73.11,73.33,25441163,
2014-11-20,72.8,73.99,72.51,73.6,19154862,
2014-11-21,74.5,74.5,73.5,73.75,23060382,
2014-11-24,73.54,74.35,73.35,74.01,22103831,
2014-11-25,74.21,75.74,74.13,75.63,32250205,"|||The Slippery Slope of Silicon Valley: Are tech companies like Uber, Google and Facebook ethically challenged?"
2014-11-26,75.53,77.78,75.51,77.62,32721585,
2014-11-28,77.67,78.27,77.23,77.7,15992035,"|||A Facebook Change Makes It Harder for Political Campaigns to See Your Friends: The move to limit access is good for users’ privacy, but also probably for Facebook’s bottom line.|||A Facebook Change Makes It Harder for Political Campaigns to See Your Friends: The move to limit access is good for users’ privacy, but also probably for Facebook’s bottom line."
2014-12-01,77.26,77.31,74.8,75.1,31789866,
2014-12-02,75.33,75.91,75.04,75.46,16773884,
2014-12-03,75.38,75.73,74.4,74.88,16689857,
2014-12-04,74.83,75.55,74.66,75.24,14390520,
2014-12-05,75.8,76.76,75.36,76.36,24306446,
2014-12-08,76.18,77.25,75.4,76.52,25733853,|||Will We Finally Be Able to Search Facebook Posts?: The social network says it will give English-language users in the United States the ability to search the content of Facebook posts to unearth specific bits of information that are currently difficult to find among the more than one trillion post...
2014-12-09,75.2,76.93,74.78,76.84,25358584,
2014-12-10,76.65,77.55,76.07,76.18,32210532,
2014-12-11,76.52,78.52,76.48,77.73,33492661,
2014-12-12,77.16,78.88,77.02,77.83,28091617,|||Court Weighs Facebook’s Right to Challenge Search Warrants on Users’ Behalf: A five-judge panel in Manhattan must determine if the company can intervene when it believes the government’s request tramples on the right of customers to be protected from unreasonable searches.|||Court Weighs Facebook’s Right to Challenge Search Warrants on Users’ Behalf: A five-judge panel in Manhattan must determine if the company can intervene when it believes the government’s request tramples on the right of customers to be protected from unreasonable searches.
2014-12-15,78.46,78.58,76.56,76.99,29396532,
2014-12-16,76.19,77.39,74.59,74.69,31554593,"|||Dutch Regulator Investigates Facebook’s Privacy Policy: Facebook is in the crosshairs of the Dutch privacy regulator, which is investigating the social network’s revamped privacy policy to see if it complies with the country’s tough data protection rules.|||Unlike Father and Brother, Jeb Bush Does Digital Rollout: Former Gov. Jeb Bush of Florida has been flexing his tech savviness, announcing plans to publish an e-book and proclaiming that he’s exploring the possibility of a presidential run by tweeting a Facebook post."
2014-12-17,75.01,76.41,74.9,76.11,29203904,"|||An Online Merchant Collects ‘Likes,’ But Is This the Way to Use Facebook?: Andrew Royce Bauer says his Facebook strategy may be a little “spammy” but it works. What do you think?|||An Online Merchant Collects ‘Likes,’ But Is This the Way to Use Facebook?: Andrew Royce Bauer says his Facebook strategy may be a little “spammy” but it works. What do you think?|||An Online Merchant Collects ‘Likes,’ But Is This the Way to Use Facebook?: Andrew Royce Bauer says his Facebook strategy may be a little “spammy” but it works. What do you think?"
2014-12-18,76.89,78.4,76.51,78.4,34222081,
2014-12-19,78.75,80,78.33,79.88,43334992,"|||Citigroup Says Instagram Is Worth $35 Billion: Facebook’s $1 billion acquisition of the photo-sharing app now looks like quite the bargain, according to a new analysis."
2014-12-22,80.08,81.89,80,81.45,31395770,"|||Facebook Says Experiments Prove Ads on Its Site Can Spur Donations: But some of the processes the company used were opaque, so a number of questions remain unanswered.|||Facebook Page Goes Dark, Angering Russia Dissidents: Members of the Russian political opposition said Facebook had capitulated to government pressure without consulting them.|||Facebook Page Goes Dark, Angering Russia Dissidents: Members of the Russian political opposition said Facebook had capitulated to government pressure without consulting them."
2014-12-23,82.02,82.17,80.4,80.61,19865820,
2014-12-24,81.03,81.43,80.75,80.77,7685481,
2014-12-26,81.02,81.28,80.51,80.775,10647388,|||Facebook Is Not the Public Square: Social media companies are unlikely to uphold liberal values abroad if doing so would harm their lucrative business opportunities.|||Facebook’s Last Taboo: The Unhappy Marriage: One particular change in relationship status remains a difficult subject to raise online.
2014-12-29,80.49,80.96,79.71,80.02,14134666,"|||Daily Report: Pinterest Opening Its Boards to Ads on Wide Scale for First Time: On New Year’s Day, the digital scrapbook Pinterest will start selling advertising, competing with Google, Twitter and Facebook for marketing revenue from the biggest consumer brands.|||Daily Report: Pinterest Opening Its Boards to Ads on Wide Scale for First Time: On New Year’s Day, the digital scrapbook Pinterest will start selling advertising, competing with Google, Twitter and Facebook for marketing revenue from the biggest consumer brands."
2014-12-30,79.85,80.59,79.1,79.22,14370763,
2014-12-31,79.54,79.8,77.86,78.02,20040439,"|||Facebook Blocks Account of Liao Yiwu, Exiled Chinese Writer: The writer, who lives in Germany, said the social network suspended his account after he posted a picture of an anti-government Chinese demonstrator streaking.|||Facebook Blocks Account of Liao Yiwu, Exiled Chinese Writer: The writer, who lives in Germany, said the social network suspended his account after he posted a picture of an anti-government Chinese demonstrator streaking.|||Facebook Blocks Account of Liao Yiwu, Exiled Chinese Writer: The writer, who lives in Germany, said the social network suspended his account after he posted a picture of an anti-government Chinese demonstrator streaking."
2015-01-02,78.58,78.93,77.7,78.45,18177475,
2015-01-05,77.98,79.2455,76.86,77.19,26452191,
2015-01-06,77.23,77.59,75.365,76.15,27399288,"|||When Mark Zuckerberg Likes a Book, Sales Soar: The chief of Facebook has created a new book club, setting off a torrent of orders for its first selection, “The End of Power” by Moises Naim."
2015-01-07,76.76,77.36,75.82,76.15,22045333,
2015-01-08,76.74,78.23,76.08,78.175,23960953,
2015-01-09,78.2,78.62,77.2,77.74,21157007,"|||Looking for the ‘Most Recent’ Facebook Posts: Facebook eventually reverts to the “Top Stories” view of its news feed even if “Most Recent” is chosen, but there are ways around this.|||Looking for the ‘Most Recent’ Facebook Posts: Facebook eventually reverts to the “Top Stories” view of its news feed even if “Most Recent” is chosen, but there are ways around this.|||Americans Use More Online Social Networks: More than half of American Internet users log onto at least two social networks regularly, according a new research survey. While Facebook remains the dominant network, other networks like Instagram and Pinterest are growing in popularity.|||Blocked In: Questions about parking disputes, relationships, unwanted gifts and declining a Facebook invitation."
2015-01-12,77.84,78,76.21,76.72,19190194,
2015-01-13,77.23,78.08,75.85,76.45,25179561,|||Facebook Will Push Amber Alerts to Users’ News Feeds: Facebook will use its geographic targeting technology to spread the word about abducted children through the news feeds of its American users.
2015-01-14,76.42,77.2,76.0291,76.28,25918564,
2015-01-15,76.4,76.57,73.54,74.05,34133974,
2015-01-16,74.04,75.32,73.84,75.18,21791529,"|||Facebook Offers Artificial Intelligence Tech to Open Source Group: The company, which operates an advanced lab for artificial intelligence research, is donating to an Open Source AI project tools it says can make parts of machine learning work 23 times faster."
2015-01-20,75.72,76.31,74.82,76.24,22821614,"|||How Your Facebook Likes Could Cost You a Job: Researchers say a computer model can predict your personality based on your Facebook Likes, and such predictions could one day be used in hiring, banking and more. But should they?"
2015-01-21,76.16,77.3,75.85,76.74,25096737,
2015-01-22,77.17,77.75,76.68,77.65,19519458,
2015-01-23,77.65,78.19,77.04,77.83,16746503,
